entity,value,variation,sector,gov_level,subgroup,account,plan,objective,program,project
ORQUESTA FILARMÓNICA DE BOGOTÁ,20000000,1,"Cultura, Recreación y Deporte",Establecimiento Públicos,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,"Transparencia, probidad, lucha contra la corrupción y control social efectivo e incluyente",
ORQUESTA FILARMÓNICA DE BOGOTÁ,967651000,0.8053190299,"Cultura, Recreación y Deporte",Establecimiento Públicos,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,Fortalecimiento de la función administrativa y desarrollo institucional,
FONDO DE VIGILANCIA Y SEGURIDAD,5920233000,0.8606927162,"Gobierno, Seguridad y Convivencia",Establecimiento Públicos,Gastos de funcionamiento,Servicios personales,Servicios personales asociados a la nómina,,,
FONDO DE VIGILANCIA Y SEGURIDAD,0,-1,"Gobierno, Seguridad y Convivencia",Establecimiento Públicos,Gastos de funcionamiento,Servicios personales,Servicios personales indirectos,,,
FONDO DE VIGILANCIA Y SEGURIDAD,2049775000,0.605412793,"Gobierno, Seguridad y Convivencia",Establecimiento Públicos,Gastos de funcionamiento,Servicios personales,Aportes patronales al sector privado y público,,,
FONDO DE VIGILANCIA Y SEGURIDAD,302930000,0.5222613065,"Gobierno, Seguridad y Convivencia",Establecimiento Públicos,Gastos de funcionamiento,Gastos generales,Adquisición de bienes,,,
FONDO DE VIGILANCIA Y SEGURIDAD,3892603000,1.1211118746,"Gobierno, Seguridad y Convivencia",Establecimiento Públicos,Gastos de funcionamiento,Gastos generales,Adquisición de servicios,,,
FONDO DE VIGILANCIA Y SEGURIDAD,11700000,0.0636363636,"Gobierno, Seguridad y Convivencia",Establecimiento Públicos,Gastos de funcionamiento,Gastos generales,Otros gastos generales,,,
FONDO DE VIGILANCIA Y SEGURIDAD,890000000,18.7777777778,"Gobierno, Seguridad y Convivencia",Establecimiento Públicos,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,"Transparencia, probidad, lucha contra la corrupción y control social efectivo e incluyente",
FONDO DE VIGILANCIA Y SEGURIDAD,141387500000,-0.0792040254,"Gobierno, Seguridad y Convivencia",Establecimiento Públicos,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,Fortalecimiento de la seguridad ciudadana,
FONDO DE VIGILANCIA Y SEGURIDAD,7973500000,1.9086723927,"Gobierno, Seguridad y Convivencia",Establecimiento Públicos,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,Fortalecimiento de la función administrativa y desarrollo institucional,
FONDO DE VIGILANCIA Y SEGURIDAD,17000000000,-0.1805025159,"Gobierno, Seguridad y Convivencia",Establecimiento Públicos,Inversión,Pasivos exigibles,Pasivos exigibles,,,
"JARDÍN BOTÁNICO "" JOSE CELESTINO MUTIS""",3233902000,0.0417575762,Ambiente,Establecimiento Públicos,Gastos de funcionamiento,Servicios personales,Servicios personales asociados a la nómina,,,
"JARDÍN BOTÁNICO "" JOSE CELESTINO MUTIS""",100000000,-0.1173874669,Ambiente,Establecimiento Públicos,Gastos de funcionamiento,Servicios personales,Servicios personales indirectos,,,
"JARDÍN BOTÁNICO "" JOSE CELESTINO MUTIS""",1105103000,0.0436261164,Ambiente,Establecimiento Públicos,Gastos de funcionamiento,Servicios personales,Aportes patronales al sector privado y público,,,
"JARDÍN BOTÁNICO "" JOSE CELESTINO MUTIS""",114364000,-0.0012313873,Ambiente,Establecimiento Públicos,Gastos de funcionamiento,Gastos generales,Adquisición de bienes,,,
"JARDÍN BOTÁNICO "" JOSE CELESTINO MUTIS""",1492589000,0.0720088427,Ambiente,Establecimiento Públicos,Gastos de funcionamiento,Gastos generales,Adquisición de servicios,,,
"JARDÍN BOTÁNICO "" JOSE CELESTINO MUTIS""",1000000,0,Ambiente,Establecimiento Públicos,Gastos de funcionamiento,Gastos generales,Otros gastos generales,,,
"JARDÍN BOTÁNICO "" JOSE CELESTINO MUTIS""",29250000000,0.7203307929,Ambiente,Establecimiento Públicos,Inversión,Directa,Bogotá Humana,Un territorio que enfrenta el cambio climático y se ordena alrededor del agua,,
"JARDÍN BOTÁNICO "" JOSE CELESTINO MUTIS""",5213714000,0.5345935312,Ambiente,Establecimiento Públicos,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,Fortalecimiento de la función administrativa y desarrollo institucional,
INSTITUTO PARA LA INVESTIGACIÓN EDUCATIVA Y EL DESARROLLO - PEDAGÓGICO,3030883000,0.0950536781,Educación,Establecimiento Públicos,Gastos de funcionamiento,Servicios personales,Servicios personales asociados a la nómina,,,
INSTITUTO PARA LA INVESTIGACIÓN EDUCATIVA Y EL DESARROLLO - PEDAGÓGICO,11088000,-0.1058064516,Educación,Establecimiento Públicos,Gastos de funcionamiento,Servicios personales,Servicios personales indirectos,,,
INSTITUTO PARA LA INVESTIGACIÓN EDUCATIVA Y EL DESARROLLO - PEDAGÓGICO,1034843000,0.0948553038,Educación,Establecimiento Públicos,Gastos de funcionamiento,Servicios personales,Aportes patronales al sector privado y público,,,
INSTITUTO PARA LA INVESTIGACIÓN EDUCATIVA Y EL DESARROLLO - PEDAGÓGICO,141260000,0.1628825922,Educación,Establecimiento Públicos,Gastos de funcionamiento,Gastos generales,Adquisición de bienes,,,
INSTITUTO PARA LA INVESTIGACIÓN EDUCATIVA Y EL DESARROLLO - PEDAGÓGICO,609627000,0.1131954196,Educación,Establecimiento Públicos,Gastos de funcionamiento,Gastos generales,Adquisición de servicios,,,
INSTITUTO PARA LA INVESTIGACIÓN EDUCATIVA Y EL DESARROLLO - PEDAGÓGICO,425000,0.0315533981,Educación,Establecimiento Públicos,Gastos de funcionamiento,Gastos generales,Otros gastos generales,,,
INSTITUTO PARA LA INVESTIGACIÓN EDUCATIVA Y EL DESARROLLO - PEDAGÓGICO,4805000000,0.0077600671,Educación,Establecimiento Públicos,Inversión,Directa,Bogotá Humana,Una ciudad que supera la segregación y la discriminación: el ser humano en el centro de las preocupaciones del desarrollo,"Construcción de saberes. Educación incluyente, diversa y de calidad para disfrutar y aprender",
INSTITUTO PARA LA INVESTIGACIÓN EDUCATIVA Y EL DESARROLLO - PEDAGÓGICO,748644000,-0.4048934817,Educación,Establecimiento Públicos,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,Fortalecimiento de la función administrativa y desarrollo institucional,
INSTITUTO DISTRITAL DE LA PARTICIPACIÓN Y ACCIÓN COMUNAL,6647637000,0.0446922633,"Gobierno, Seguridad y Convivencia",Establecimiento Públicos,Gastos de funcionamiento,Servicios personales,Servicios personales asociados a la nómina,,,
INSTITUTO DISTRITAL DE LA PARTICIPACIÓN Y ACCIÓN COMUNAL,266000000,0.1769911504,"Gobierno, Seguridad y Convivencia",Establecimiento Públicos,Gastos de funcionamiento,Servicios personales,Servicios personales indirectos,,,
INSTITUTO DISTRITAL DE LA PARTICIPACIÓN Y ACCIÓN COMUNAL,2268866000,0.0459247554,"Gobierno, Seguridad y Convivencia",Establecimiento Públicos,Gastos de funcionamiento,Servicios personales,Aportes patronales al sector privado y público,,,
INSTITUTO DISTRITAL DE LA PARTICIPACIÓN Y ACCIÓN COMUNAL,278500000,0.0505469634,"Gobierno, Seguridad y Convivencia",Establecimiento Públicos,Gastos de funcionamiento,Gastos generales,Adquisición de bienes,,,
INSTITUTO DISTRITAL DE LA PARTICIPACIÓN Y ACCIÓN COMUNAL,1598500000,0.1331253987,"Gobierno, Seguridad y Convivencia",Establecimiento Públicos,Gastos de funcionamiento,Gastos generales,Adquisición de servicios,,,
INSTITUTO DISTRITAL DE LA PARTICIPACIÓN Y ACCIÓN COMUNAL,1000000,-0.2307692308,"Gobierno, Seguridad y Convivencia",Establecimiento Públicos,Gastos de funcionamiento,Gastos generales,Otros gastos generales,,,
INSTITUTO DISTRITAL DE LA PARTICIPACIÓN Y ACCIÓN COMUNAL,7309175000,-0.557019697,"Gobierno, Seguridad y Convivencia",Establecimiento Públicos,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,Bogotá Humana: participa y decide,
INSTITUTO DISTRITAL DE LA PARTICIPACIÓN Y ACCIÓN COMUNAL,1392223000,-0.3038885,"Gobierno, Seguridad y Convivencia",Establecimiento Públicos,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,Fortalecimiento de la función administrativa y desarrollo institucional,
INSTITUTO DISTRITAL DE TURISMO ,2393306000,0.0535855628,"Desarrollo Económico, Industria y Turismo",Establecimiento Públicos,Gastos de funcionamiento,Servicios personales,Servicios personales asociados a la nómina,,,
INSTITUTO DISTRITAL DE TURISMO ,10000000,-0.0740740741,"Desarrollo Económico, Industria y Turismo",Establecimiento Públicos,Gastos de funcionamiento,Servicios personales,Servicios personales indirectos,,,
INSTITUTO DISTRITAL DE TURISMO ,817556000,0.0508526426,"Desarrollo Económico, Industria y Turismo",Establecimiento Públicos,Gastos de funcionamiento,Servicios personales,Aportes patronales al sector privado y público,,,
INSTITUTO DISTRITAL DE TURISMO ,182400000,0.425,"Desarrollo Económico, Industria y Turismo",Establecimiento Públicos,Gastos de funcionamiento,Gastos generales,Adquisición de bienes,,,
INSTITUTO DISTRITAL DE TURISMO ,998400000,0.1822380107,"Desarrollo Económico, Industria y Turismo",Establecimiento Públicos,Gastos de funcionamiento,Gastos generales,Adquisición de servicios,,,
INSTITUTO DISTRITAL DE TURISMO ,1650000,-0.0833333333,"Desarrollo Económico, Industria y Turismo",Establecimiento Públicos,Gastos de funcionamiento,Gastos generales,Otros gastos generales,,,
INSTITUTO DISTRITAL DE TURISMO ,6604907000,-0.4323608706,"Desarrollo Económico, Industria y Turismo",Establecimiento Públicos,Inversión,Directa,Bogotá Humana,Una ciudad que supera la segregación y la discriminación: el ser humano en el centro de las preocupaciones del desarrollo,"Apoyo a la economía popular, emprendimiento y productividad",
INSTITUTO DISTRITAL DE TURISMO ,2595093000,0.3920305753,"Desarrollo Económico, Industria y Turismo",Establecimiento Públicos,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,Fortalecimiento de la función administrativa y desarrollo institucional,
INSITUTO DISTRITAL DE LAS ARTES - IDARTES,3612035000,0.148020415,"Cultura, Recreación y Deporte",Establecimiento Públicos,Gastos de funcionamiento,Servicios personales,Servicios personales asociados a la nómina,,,
INSITUTO DISTRITAL DE LAS ARTES - IDARTES,78820000,0.0299901993,"Cultura, Recreación y Deporte",Establecimiento Públicos,Gastos de funcionamiento,Servicios personales,Servicios personales indirectos,,,
INSITUTO DISTRITAL DE LAS ARTES - IDARTES,1220991000,0.1339985679,"Cultura, Recreación y Deporte",Establecimiento Públicos,Gastos de funcionamiento,Servicios personales,Aportes patronales al sector privado y público,,,
INSITUTO DISTRITAL DE LAS ARTES - IDARTES,232560000,0.1711326085,"Cultura, Recreación y Deporte",Establecimiento Públicos,Gastos de funcionamiento,Gastos generales,Adquisición de bienes,,,
INSITUTO DISTRITAL DE LAS ARTES - IDARTES,3682600000,0.1145644267,"Cultura, Recreación y Deporte",Establecimiento Públicos,Gastos de funcionamiento,Gastos generales,Adquisición de servicios,,,
INSITUTO DISTRITAL DE LAS ARTES - IDARTES,300000000,129.7189542484,"Cultura, Recreación y Deporte",Establecimiento Públicos,Gastos de funcionamiento,Gastos generales,Otros gastos generales,,,
INSITUTO DISTRITAL DE LAS ARTES - IDARTES,6000000000,0.4666010933,"Cultura, Recreación y Deporte",Establecimiento Públicos,Inversión,Directa,Bogotá Humana,Una ciudad que supera la segregación y la discriminación: el ser humano en el centro de las preocupaciones del desarrollo,Garantía del desarrollo integral de la primera infancia,
INSITUTO DISTRITAL DE LAS ARTES - IDARTES,1280000000,7,"Cultura, Recreación y Deporte",Establecimiento Públicos,Inversión,Directa,Bogotá Humana,Una ciudad que supera la segregación y la discriminación: el ser humano en el centro de las preocupaciones del desarrollo,"Lucha contra distintos tipos de discriminación y violencias por condición, situación, identidad, diferencia, diversidad o etapa del ciclo vital",Reconocimiento de la diversidad y la interculturalidad a través de las artes
INSITUTO DISTRITAL DE LAS ARTES - IDARTES,46969000000,1.1356074589,"Cultura, Recreación y Deporte",Establecimiento Públicos,Inversión,Directa,Bogotá Humana,Una ciudad que supera la segregación y la discriminación: el ser humano en el centro de las preocupaciones del desarrollo,"Construcción de saberes. Educación incluyente, diversa y de calidad para disfrutar y aprender",
INSITUTO DISTRITAL DE LAS ARTES - IDARTES,70674000000,0.5539407682,"Cultura, Recreación y Deporte",Establecimiento Públicos,Inversión,Directa,Bogotá Humana,Una ciudad que supera la segregación y la discriminación: el ser humano en el centro de las preocupaciones del desarrollo,Ejercicio de las libertades culturales y deportivas,
INSITUTO DISTRITAL DE LAS ARTES - IDARTES,400000000,1.6666666667,"Cultura, Recreación y Deporte",Establecimiento Públicos,Inversión,Directa,Bogotá Humana,Una ciudad que supera la segregación y la discriminación: el ser humano en el centro de las preocupaciones del desarrollo,Revitalización del centro ampliado,
INSITUTO DISTRITAL DE LAS ARTES - IDARTES,50000000,0.6666666667,"Cultura, Recreación y Deporte",Establecimiento Públicos,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,"Transparencia, probidad, lucha contra la corrupción y control social efectivo e incluyente",
INSITUTO DISTRITAL DE LAS ARTES - IDARTES,3162000000,0.4367391746,"Cultura, Recreación y Deporte",Establecimiento Públicos,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,Fortalecimiento de la función administrativa y desarrollo institucional,
UNIDAD ADMINISTRATIVA ESPECIAL DE CATASTRO DISTRITAL,24033713000,0.0409102447,Hacienda,Establecimiento Públicos,Gastos de funcionamiento,Servicios personales,Servicios personales asociados a la nómina,,,
UNIDAD ADMINISTRATIVA ESPECIAL DE CATASTRO DISTRITAL,320000000,none,Hacienda,Establecimiento Públicos,Gastos de funcionamiento,Servicios personales,Servicios personales indirectos,,,
UNIDAD ADMINISTRATIVA ESPECIAL DE CATASTRO DISTRITAL,8329524000,0.040544322,Hacienda,Establecimiento Públicos,Gastos de funcionamiento,Servicios personales,Aportes patronales al sector privado y público,,,
UNIDAD ADMINISTRATIVA ESPECIAL DE CATASTRO DISTRITAL,3918000000,0.1520141135,Hacienda,Establecimiento Públicos,Gastos de funcionamiento,Gastos generales,Adquisición de bienes,,,
UNIDAD ADMINISTRATIVA ESPECIAL DE CATASTRO DISTRITAL,2738000000,-0.0979445127,Hacienda,Establecimiento Públicos,Gastos de funcionamiento,Gastos generales,Adquisición de servicios,,,
UNIDAD ADMINISTRATIVA ESPECIAL DE CATASTRO DISTRITAL,11000000,0.3664596273,Hacienda,Establecimiento Públicos,Gastos de funcionamiento,Gastos generales,Otros gastos generales,,,
UNIDAD ADMINISTRATIVA ESPECIAL DE CATASTRO DISTRITAL,80000000,-0.2,Hacienda,Establecimiento Públicos,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,"Transparencia, probidad, lucha contra la corrupción y control social efectivo e incluyente",
UNIDAD ADMINISTRATIVA ESPECIAL DE CATASTRO DISTRITAL,14104670000,-0.0454550007,Hacienda,Establecimiento Públicos,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,Fortalecimiento de la función administrativa y desarrollo institucional,
UNIDAD ADMINISTRATIVA ESPECIAL DE REHABILITACIÓN Y MANTENIMIENTO ,7881404000,0.0791500441,Movilidad,Establecimiento Públicos,Gastos de funcionamiento,Servicios personales,Servicios personales asociados a la nómina,,,
UNIDAD ADMINISTRATIVA ESPECIAL DE REHABILITACIÓN Y MANTENIMIENTO ,2441501000,0.046878169,Movilidad,Establecimiento Públicos,Gastos de funcionamiento,Servicios personales,Servicios personales indirectos,,,
UNIDAD ADMINISTRATIVA ESPECIAL DE REHABILITACIÓN Y MANTENIMIENTO ,4005357000,0.0548238285,Movilidad,Establecimiento Públicos,Gastos de funcionamiento,Servicios personales,Aportes patronales al sector privado y público,,,
UNIDAD ADMINISTRATIVA ESPECIAL DE REHABILITACIÓN Y MANTENIMIENTO ,395500000,0.0294117647,Movilidad,Establecimiento Públicos,Gastos de funcionamiento,Gastos generales,Adquisición de bienes,,,
UNIDAD ADMINISTRATIVA ESPECIAL DE REHABILITACIÓN Y MANTENIMIENTO ,3192000000,0.0804955656,Movilidad,Establecimiento Públicos,Gastos de funcionamiento,Gastos generales,Adquisición de servicios,,,
UNIDAD ADMINISTRATIVA ESPECIAL DE REHABILITACIÓN Y MANTENIMIENTO ,1000000,-0.0291262136,Movilidad,Establecimiento Públicos,Gastos de funcionamiento,Gastos generales,Otros gastos generales,,,
UNIDAD ADMINISTRATIVA ESPECIAL DE REHABILITACIÓN Y MANTENIMIENTO ,127597743000,-0.1897443763,Movilidad,Establecimiento Públicos,Inversión,Directa,Bogotá Humana,Un territorio que enfrenta el cambio climático y se ordena alrededor del agua,Movilidad Humana,
UNIDAD ADMINISTRATIVA ESPECIAL DE REHABILITACIÓN Y MANTENIMIENTO ,5030576000,-0.8325779626,Movilidad,Establecimiento Públicos,Inversión,Directa,Bogotá Humana,Un territorio que enfrenta el cambio climático y se ordena alrededor del agua,Gestión integral de riesgos,
UNIDAD ADMINISTRATIVA ESPECIAL DE REHABILITACIÓN Y MANTENIMIENTO ,1000000000,-0.3333333333,Movilidad,Establecimiento Públicos,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,Fortalecimiento de la función administrativa y desarrollo institucional,
UNIDAD ADMINISTRATIVA ESPECIAL DE REHABILITACIÓN Y MANTENIMIENTO ,72572930000,14.1243073255,Movilidad,Establecimiento Públicos,Inversión,Pasivos exigibles,Pasivos exigibles,,,
UNIDAD ADMINISTRATIVA ESPECIAL DE SERVICIOS PÚBLICOS,9215240000,0.0344087125,Hábitat,Establecimiento Públicos,Gastos de funcionamiento,Servicios personales,Servicios personales asociados a la nómina,,,
UNIDAD ADMINISTRATIVA ESPECIAL DE SERVICIOS PÚBLICOS,350000000,1.6923076923,Hábitat,Establecimiento Públicos,Gastos de funcionamiento,Servicios personales,Servicios personales indirectos,,,
UNIDAD ADMINISTRATIVA ESPECIAL DE SERVICIOS PÚBLICOS,3158266000,0.0365257585,Hábitat,Establecimiento Públicos,Gastos de funcionamiento,Servicios personales,Aportes patronales al sector privado y público,,,
UNIDAD ADMINISTRATIVA ESPECIAL DE SERVICIOS PÚBLICOS,193277000,0.0026872935,Hábitat,Establecimiento Públicos,Gastos de funcionamiento,Gastos generales,Adquisición de bienes,,,
UNIDAD ADMINISTRATIVA ESPECIAL DE SERVICIOS PÚBLICOS,1732450000,0.1296106724,Hábitat,Establecimiento Públicos,Gastos de funcionamiento,Gastos generales,Adquisición de servicios,,,
UNIDAD ADMINISTRATIVA ESPECIAL DE SERVICIOS PÚBLICOS,3000000,0,Hábitat,Establecimiento Públicos,Gastos de funcionamiento,Gastos generales,Otros gastos generales,,,
UNIDAD ADMINISTRATIVA ESPECIAL DE SERVICIOS PÚBLICOS,183368000000,0.0255480984,Hábitat,Establecimiento Públicos,Gastos de funcionamiento,Transferencias para funcionamiento,Otras transferencias,,,
UNIDAD ADMINISTRATIVA ESPECIAL DE SERVICIOS PÚBLICOS,16173796000,0.677168128,Hábitat,Establecimiento Públicos,Inversión,Directa,Bogotá Humana,Una ciudad que supera la segregación y la discriminación: el ser humano en el centro de las preocupaciones del desarrollo,Fortalecimiento y mejorarriento de la calidad y cobertura de los servicios públicos,
UNIDAD ADMINISTRATIVA ESPECIAL DE SERVICIOS PÚBLICOS,178879825000,0.0387325924,Hábitat,Establecimiento Públicos,Inversión,Directa,Bogotá Humana,Un territorio que enfrenta el cambio climático y se ordena alrededor del agua,Basura cero,
UNIDAD ADMINISTRATIVA ESPECIAL DE SERVICIOS PÚBLICOS,434000000,0.0186836917,Hábitat,Establecimiento Públicos,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,"Transparencia, probidad, lucha contra la corrupción y control social efectivo e incluyente",
UNIDAD ADMINISTRATIVA ESPECIAL DE SERVICIOS PÚBLICOS,2697320000,-0.5025022257,Hábitat,Establecimiento Públicos,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,Fortalecimiento de la función administrativa y desarrollo institucional,
UNIDAD ADMINISTRATIVA ESPECIAL DE SERVICIOS PÚBLICOS,1502719000,-0.8123888699,Hábitat,Establecimiento Públicos,Inversión,Pasivos exigibles,Pasivos exigibles,,,
UNIVERSIDAD DISTRITAL FRANCISCO JOSE DE CALDAS,67817188000,0.0469496255,Educación,Establecimiento Públicos,Gastos de funcionamiento,Servicios personales,Servicios personales asociados a la nómina,,,
UNIVERSIDAD DISTRITAL FRANCISCO JOSE DE CALDAS,28165402000,-0.0997584741,Educación,Establecimiento Públicos,Gastos de funcionamiento,Servicios personales,Servicios personales indirectos,,,
UNIVERSIDAD DISTRITAL FRANCISCO JOSE DE CALDAS,21229629000,0.0239322173,Educación,Establecimiento Públicos,Gastos de funcionamiento,Servicios personales,Aportes patronales al sector privado y público,,,
UNIVERSIDAD DISTRITAL FRANCISCO JOSE DE CALDAS,1617418000,-0.0888078524,Educación,Establecimiento Públicos,Gastos de funcionamiento,Gastos generales,Adquisición de bienes,,,
UNIVERSIDAD DISTRITAL FRANCISCO JOSE DE CALDAS,16761390000,0.083795045,Educación,Establecimiento Públicos,Gastos de funcionamiento,Gastos generales,Adquisición de servicios,,,
UNIVERSIDAD DISTRITAL FRANCISCO JOSE DE CALDAS,18114167000,0.0253200317,Educación,Establecimiento Públicos,Gastos de funcionamiento,Gastos generales,Otros gastos generales,,,
UNIVERSIDAD DISTRITAL FRANCISCO JOSE DE CALDAS,60148326000,0.0088268178,Educación,Establecimiento Públicos,Gastos de funcionamiento,Transferencias para funcionamiento,Otras transferencias,,,
UNIVERSIDAD DISTRITAL FRANCISCO JOSE DE CALDAS,33786000000,-0.0628016644,Educación,Establecimiento Públicos,Inversión,Directa,Bogotá Humana,Una ciudad que supera la segregación y la discriminación: el ser humano en el centro de las preocupaciones del desarrollo,"Construcción de saberes. Educación incluyente, diversa y de calidad para disfrutar y aprender",
UNIVERSIDAD DISTRITAL FRANCISCO JOSE DE CALDAS,7294000000,0.042,Educación,Establecimiento Públicos,Inversión,Directa,Bogotá Humana,Una ciudad que supera la segregación y la discriminación: el ser humano en el centro de las preocupaciones del desarrollo,"Ciencia, tecnología e innovación para avanzar en el desarrollo de la
ciudad",
UNIVERSIDAD DISTRITAL FRANCISCO JOSE DE CALDAS,3620000000,-0.2686868687,Educación,Establecimiento Públicos,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,"TIC para gobierno digital, ciudad inteligente y sociedad del conocimiento y del emprendimiento",
UNIVERSIDAD DISTRITAL FRANCISCO JOSE DE CALDAS,268055000,0.0041167833,Educación,Establecimiento Públicos,Inversión,Transferencias para inversión,Otras transferencias,,,
CONTRALORÍA DE BOGOTÁ D.C.,70570973000,0.0711038471,Otras Entidades Distritales,Establecimiento Públicos,Gastos de funcionamiento,Servicios personales,Servicios personales asociados a la nómina,,,
CONTRALORÍA DE BOGOTÁ D.C.,880000000,none,Otras Entidades Distritales,Establecimiento Públicos,Gastos de funcionamiento,Servicios personales,Servicios personales indirectos,,,
CONTRALORÍA DE BOGOTÁ D.C.,23969040000,0.0718211059,Otras Entidades Distritales,Establecimiento Públicos,Gastos de funcionamiento,Servicios personales,Aportes patronales al sector privado y público,,,
CONTRALORÍA DE BOGOTÁ D.C.,1207560000,-0.1386875892,Otras Entidades Distritales,Establecimiento Públicos,Gastos de funcionamiento,Gastos generales,Adquisición de bienes,,,
CONTRALORÍA DE BOGOTÁ D.C.,4608330000,-0.1387367998,Otras Entidades Distritales,Establecimiento Públicos,Gastos de funcionamiento,Gastos generales,Adquisición de servicios,,,
CONTRALORÍA DE BOGOTÁ D.C.,21000000,-0.3,Otras Entidades Distritales,Establecimiento Públicos,Gastos de funcionamiento,Gastos generales,Otros gastos generales,,,
CONTRALORÍA DE BOGOTÁ D.C.,960000000,0.2307692308,Otras Entidades Distritales,Establecimiento Públicos,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,Bogotá Humana: participa y decide,
CONTRALORÍA DE BOGOTÁ D.C.,5166000000,-0.3003706708,Otras Entidades Distritales,Establecimiento Públicos,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,"Transparencia, probidad, lucha contra la corrupción y control social efectivo e incluyente",
